date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:00:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:00:23%20GMT	http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=241E6597DDB72DCE2FBF52204BF65D45	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index2529.html	(from https://www.lamafiabarbearia.com.br/servico/barba/)
02:00:26	40982/40982	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d1-a016-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity.js?ver=1645245593	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity7a94.js	(from https://www.lamafiabarbearia.com.br/servico/barba/)
02:00:27	107689/107689	---M--	200	added ('OK')	text/css	etag:%221e3258-1a4a9-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view.css?ver=1645245626	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view1300.css	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:27	20674/20674	---M--	200	added ('OK')	text/css	etag:%221e325b-50c2-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme.css?ver=1645245626	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme1300.css	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:00:26%20GMT	https://www.lamafiabarbearia.com.br/?wordfence_lh=1%26hid=61EFC84D3E86BDCB175D7393B1FC7A9D	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/indexd51d.html	(from http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=61EFC84D3E86BDCB175D7393B1FC7A9D)
02:00:28	31784/31784	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d2-7c28-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday.js?ver=1645245626	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday1300.js	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:29	7487/7487	---M--	200	added ('OK')	image/jpeg	etag:%2241460d-1d3f-59414e8030ed5%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2017/10/bonebranco-branco-300x300.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2017/10/bonebranco-branco-300x300.jpg	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:00:26%20GMT	https://www.lamafiabarbearia.com.br/?wordfence_lh=1%26hid=75AA69744AFDC5B284E58903C0037808	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index9309.html	(from http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=75AA69744AFDC5B284E58903C0037808)
02:00:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:00:28%20GMT	http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=0699052A104D1A0352E370954836F335	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index4a9c.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:35	68556/68556	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:00:28%20GMT	https://www.lamafiabarbearia.com.br/produto/bone-trucker-elementos-branco/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/produto/bone-trucker-elementos-branco/index.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:36	9897/9897	---M--	200	added ('OK')	image/jpeg	etag:%221e4bc0-26a9-57cdb3ea158bd%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2017/10/BONE-TRUCKER-LOGO-300x300.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2017/10/BONE-TRUCKER-LOGO-300x300.jpg	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:36	12451/12451	---M--	200	added ('OK')	image/jpeg	etag:%221e4bd2-30a3-57cdb3ea4a638%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2017/10/BONE-TRUCKER-LOGO-MARROM-300x300.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2017/10/BONE-TRUCKER-LOGO-MARROM-300x300.jpg	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:37	7599/7599	---M--	200	added ('OK')	image/jpeg	etag:%221bdb7aa-1daf-5beac7ca226c3%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2017/10/CERAMATTE_SITE-300x300.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2017/10/CERAMATTE_SITE-300x300.jpg	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:38	68303/68303	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:00:35%20GMT	https://www.lamafiabarbearia.com.br/produto/bone-trucker-logo/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/produto/bone-trucker-logo/index.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:39	57167/57167	---M--	200	added ('OK')	image/png	etag:%221dfc65-df4f-5d160414af944%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2018/02/GELNOVO-2-300x300.png	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2018/02/GELNOVO-2-300x300.png	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:40	66236/66236	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:00:37%20GMT	https://www.lamafiabarbearia.com.br/loja/page/2/?add-to-cart=11827	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/loja/page/2/index842d.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:41	5974/5974	---M--	200	added ('OK')	application/x-javascript	etag:%221e32c9-1756-56337b899edc0%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view.js?ver=1645245626	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view1300.js	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:43	64391/64391	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:00:38%20GMT	https://www.lamafiabarbearia.com.br/loja/page/2/?add-to-cart=11720	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/loja/page/2/index47ba.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:44	40982/40982	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d1-a016-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity.js?ver=1645245626	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity1300.js	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:49	66330/66330	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:00:40%20GMT	https://www.lamafiabarbearia.com.br/loja/page/2/?add-to-cart=11722	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/loja/page/2/index3646.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:51	72346/72346	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:00:41%20GMT	https://www.lamafiabarbearia.com.br/produto/gel-colla/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/produto/gel-colla/index.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:53	66392/66392	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:00:45%20GMT	https://www.lamafiabarbearia.com.br/loja/page/2/?add-to-cart=12063	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/loja/page/2/index616e.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:54	71360/71360	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:00:36%20GMT	https://www.lamafiabarbearia.com.br/produto/bone-trucker-logo-marrom/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/produto/bone-trucker-logo-marrom/index.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:00:54%20GMT	https://www.lamafiabarbearia.com.br/loja/page/1/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/loja/page/1/index.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:57	66461/66461	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:00:50%20GMT	https://www.lamafiabarbearia.com.br/loja/page/2/?add-to-cart=11738	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/loja/page/2/index8b08.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:57	66460/66460	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:00:52%20GMT	https://www.lamafiabarbearia.com.br/loja/page/2/?add-to-cart=11736	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/loja/page/2/indexf209.html	(from https://www.lamafiabarbearia.com.br/loja/page/2/)
02:00:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:00:55%20GMT	https://www.lamafiabarbearia.com.br/?wordfence_lh=1%26hid=3B279CFFC20268306FC28DC0EC7C9B4B	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index3bef.html	(from http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=3B279CFFC20268306FC28DC0EC7C9B4B)
02:00:58	107689/107689	---M--	200	added ('OK')	text/css	etag:%221e3258-1a4a9-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view.css?ver=1645245630	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view5397.css	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:00:59	20674/20674	---M--	200	added ('OK')	text/css	etag:%221e325b-50c2-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme.css?ver=1645245630	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme5397.css	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:00:59	15314/15314	---M--	200	added ('OK')	text/css	etag:%221e38ab-3bd2-5c71d4c321b05%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce/assets/css/select2.css?ver=3.7.2	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce/assets/css/select2f3df.css	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:00:59	743/743	---MC-	200	added ('OK')	application/rss+xml	etag:%2299a78075dd7453c562a4a7de101c8ffd%22	https://www.lamafiabarbearia.com.br/carrinho/feed/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/carrinho/feed/index.html	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:00	31784/31784	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d2-7c28-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday.js?ver=1645245630	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday5397.js	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:03	2163/2163	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Feb%202022%2005:01:00%20GMT	https://www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lamafiabarbearia.com.br%2Fcarrinho%2F	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embedaa9a.json	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:01:00%20GMT	https://www.lamafiabarbearia.com.br/?p=9953	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index693c.html	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:05	2246/2246	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Feb%202022%2005:01:03%20GMT	https://www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lamafiabarbearia.com.br%2Fcarrinho%2F&format=xml	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embedac7d	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:06	5974/5974	---M--	200	added ('OK')	application/x-javascript	etag:%221e32c9-1756-56337b899edc0%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view.js?ver=1645245630	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view5397.js	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:01:05%20GMT	http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=84CA2583CC62B17CEB78C056920EE9DF	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index3ebc.html	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:08	40982/40982	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d1-a016-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity.js?ver=1645245630	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity5397.js	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:08	3356/3356	---M--	200	added ('OK')	application/x-javascript	etag:%221e3969-d1c-5c71d4c4c427f%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=3.7.2	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce/assets/js/frontend/country-select.minf3df.js	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:09	2536/2536	---M--	200	added ('OK')	application/x-javascript	etag:%221e3963-9e8-5c71d4c4baebf%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=3.7.2	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.minf3df.js	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:10	7632/7632	---M--	200	added ('OK')	application/x-javascript	etag:%221e3958-1dd0-5c71d4c4a9ae0%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=3.7.2	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce/assets/js/frontend/cart.minf3df.js	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:11	77028/77028	---M--	200	added ('OK')	application/x-javascript	etag:%221e3980-12ce4-5c71d4c4f64dc%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.6	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min0ba6.js	(from https://www.lamafiabarbearia.com.br/carrinho/)
02:01:12	107689/107689	---M--	200	added ('OK')	text/css	etag:%221e3258-1a4a9-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view.css?ver=1645245633	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-viewf348.css	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:12	20674/20674	---M--	200	added ('OK')	text/css	etag:%221e325b-50c2-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme.css?ver=1645245633	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-themef348.css	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:13	31784/31784	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d2-7c28-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday.js?ver=1645245633	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainydayf348.js	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:14	749/749	---MC-	200	added ('OK')	application/rss+xml	etag:%2299a78075dd7453c562a4a7de101c8ffd%22	https://www.lamafiabarbearia.com.br/minha-conta/feed/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/minha-conta/feed/index.html	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:16	2178/2178	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Feb%202022%2005:01:13%20GMT	https://www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lamafiabarbearia.com.br%2Fminha-conta%2F	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed2d01.json	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:01:13%20GMT	https://www.lamafiabarbearia.com.br/?p=9955	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index2dc0.html	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:18	2261/2261	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Feb%202022%2005:01:16%20GMT	https://www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lamafiabarbearia.com.br%2Fminha-conta%2F&format=xml	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embedd285	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:19	5974/5974	---M--	200	added ('OK')	application/x-javascript	etag:%221e32c9-1756-56337b899edc0%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view.js?ver=1645245633	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-viewf348.js	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:01:18%20GMT	http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=D80944E06ECDA5C3D1F04CD51099F47E	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index81f2.html	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:21	40982/40982	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d1-a016-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity.js?ver=1645245633	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinityf348.js	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:21	1648/1648	---M--	200	added ('OK')	application/x-javascript	etag:%221e345e-670-5cd36b7f2e467%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce-correios/assets/js/frontend/autofill-address.min.js?ver=3.8.0	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/woocommerce-correios/assets/js/frontend/autofill-address.min9e95.js	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:22	50114/50114	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:01:19%20GMT	https://www.lamafiabarbearia.com.br/minha-conta/lost-password/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/minha-conta/lost-password/index.html	(from https://www.lamafiabarbearia.com.br/minha-conta/)
02:01:23	107689/107689	---M--	200	added ('OK')	text/css	etag:%221e3258-1a4a9-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view.css?ver=1645245631	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view4151.css	(from https://www.lamafiabarbearia.com.br/categoria-produto/acessorios/)
02:01:23	20674/20674	---M--	200	added ('OK')	text/css	etag:%221e325b-50c2-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme.css?ver=1645245631	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme4151.css	(from https://www.lamafiabarbearia.com.br/categoria-produto/acessorios/)
02:01:24	31784/31784	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d2-7c28-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday.js?ver=1645245631	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday4151.js	(from https://www.lamafiabarbearia.com.br/categoria-produto/acessorios/)
02:01:25	5974/5974	---M--	200	added ('OK')	application/x-javascript	etag:%221e32c9-1756-56337b899edc0%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view.js?ver=1645245631	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view4151.js	(from https://www.lamafiabarbearia.com.br/categoria-produto/acessorios/)
02:01:26	8497/8497	---MC-	200	added ('OK')	application/rss+xml	etag:%22d761c4bc36e367cd052282e94c942ca9%22	https://www.lamafiabarbearia.com.br/categoria-produto/acessorios/feed/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/categoria-produto/acessorios/feed/index.html	(from https://www.lamafiabarbearia.com.br/categoria-produto/acessorios/)
02:01:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2005:01:24%20GMT	http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=691BBF3CF4C83BF667718E27420405C1	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index0d14.html	(from https://www.lamafiabarbearia.com.br/categoria-produto/acessorios/)
02:01:26	40982/40982	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d1-a016-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity.js?ver=1645245631	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity4151.js	(from https://www.lamafiabarbearia.com.br/categoria-produto/acessorios/)
02:01:29	107689/107689	---M--	200	added ('OK')	text/css	etag:%221e3258-1a4a9-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view.css?ver=1645245634	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view93b1.css	(from https://www.lamafiabarbearia.com.br/categoria-produto/linha-infantil/)
02:01:29	61737/61737	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2005:01:25%20GMT	https://www.lamafiabarbearia.com.br/categoria-produto/acessorios/?add-to-cart=11693	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/categoria-produto/acessorios/indexb3f9.html	(from https://www.lamafiabarbearia.com.br/categoria-produto/acessorios/)
